REGIAO: Sudeste;
UF: SP;
ESTACAO: A701;
NOME: SAO PAULO - IAG;
CODIGO (WMO): A701;
LATITUDE: -23.651;
LONGITUDE: -46.623;
DATA DE FUNDACAO: 01/01/1960;

Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);UMIDADE RELATIVA DO AR, HORARIA (%);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);VENTO, VELOCIDADE HORARIA (m/s);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mb);
2023/06/29;1500;0,2;19,9;21,4;16,6;71,8;76,9;68,7;4,7;937,2;
2023/06/29;1800;0,0;28,0;30,1;26,3;87,7;95,2;81,4;3,1;931,8;
2023/06/29;2100;0,2;21,1;23,3;19,7;74,6;80,7;69,9;1,2;941,6;
2023/06/30;0000;0,5;18,0;19,9;15,9;72,4;78,4;67,8;0,7;926,3;
2023/06/30;0300;0,2;16,2;18,3;13,8;80,8;83,1;76,3;0,3;944,3;
2023/06/30;0600;0,4;21,4;23,4;19,2;72,6;78,2;67,0;2,9;944,9;
2023/06/30;0900;1,0;18,6;20,4;16,5;89,7;94,9;83,0;0,7;947,4;
2023/06/30;1200;0,1;24,5;27,2;23,0;65,4;69,5;59,3;8,2;938,6;
2023/06/30;1500;0,2;18,2;20,0;16,0;68,4;72,9;63,7;0,6;944,6;
2023/06/30;1800;0,7;18,9;21,2;17,0;66,7;73,8;60,2;2,2;936,3;
2023/06/30;2100;0,2;20,6;23,9;18,0;65,6;71,0;60,5;2,2;942,6;
2023/07/01;0000;0,2;19,4;20,8;17,3;74,9;82,0;70,8;1,5;949,7;
2023/07/01;0300;0,1;20,1;22,2;18,2;77,8;82,2;72,7;0,3;946,7;
2023/07/01;0600;0,3;19,2;21,7;17,3;70,4;75,6;64,3;0,6;941,8;
2023/07/01;0900;0,0;21,2;23,2;19,2;79,6;83,1;75,4;7,8;931,6;
2023/07/01;1200;0,1;25,4;28,0;24,5;76,9;81,7;71,3;5,8;939,7;
2023/07/01;1500;0,7;23,1;24,8;21,3;79,2;85,1;73,9;0,1;937,6;
2023/07/01;1800;0,6;15,0;16,2;13,1;75,3;79,9;71,4;8,6;934,0;
2023/07/01;2100;0,2;20,5;23,2;18,9;73,8;78,1;68,2;4,4;939,4;
2023/07/02;0000;0,4;20,4;22,0;18,8;77,7;82,9;70,7;0,7;940,7;
2023/07/02;0300;0,1;17,1;17,8;15,4;69,9;74,4;64,0;8,3;937,7;
2023/07/02;0600;0,3;20,8;22,1;18,6;63,6;69,3;57,6;1,1;937,7;
2023/07/02;0900;0,3;21,1;23,5;19,4;68,4;73,0;62,9;2,1;942,9;
2023/07/02;1200;0,2;23,7;26,1;21,3;70,8;75,2;67,3;3,3;941,7;
2023/07/02;1500;0,4;11,6;13,3;9,1;76,6;80,9;71,7;0,1;949,9;
2023/07/02;1800;0,0;20,0;22,1;17,4;93,9;100,0;88,7;5,1;946,0;
2023/07/02;2100;0,0;15,5;17,5;13,9;69,4;75,4;63,0;1,0;933,3;
2023/07/03;0000;0,2;22,0;24,6;18,9;83,6;89,7;79,6;0,1;952,8;
2023/07/03;0300;0,0;20,2;22,9;18,4;73,8;78,8;69,3;4,7;943,4;
2023/07/03;0600;2,1;16,1;17,2;14,2;78,4;82,6;71,1;1,3;935,0;
2023/07/03;0900;0,4;21,9;24,4;19,8;76,5;81,7;72,4;1,2;947,2;
2023/07/03;1200;0,4;16,4;18,9;14,3;74,7;79,1;69,0;1,6;943,3;
2023/07/03;1500;0,2;18,8;20,6;16,6;85,9;91,3;79,9;0,7;941,5;
2023/07/03;1800;0,1;19,4;22,0;16,6;88,4;93,2;83,9;0,1;940,8;
2023/07/03;2100;0,1;17,2;19,2;16,2;91,2;96,0;86,6;1,6;942,7;
2023/07/04;0000;0,2;17,9;20,6;15,5;64,6;70,8;58,8;0,2;931,5;
2023/07/04;0300;0,4;22,4;25,2;20,6;74,0;79,4;69,2;2,2;929,7;
2023/07/04;0600;0,0;22,1;24,8;20,2;77,5;81,8;73,4;0,7;933,5;
2023/07/04;0900;0,3;21,0;23,0;18,5;60,1;65,4;53,4;1,5;940,6;
2023/07/04;1200;1,2;24,1;25,4;22,3;76,9;81,8;70,6;0,6;939,9;
2023/07/04;1500;0,1;19,8;22,3;18,5;77,9;82,3;72,1;3,2;938,2;
2023/07/04;1800;0,2;14,1;16,3;12,7;86,0;91,6;80,3;0,0;928,2;
2023/07/04;2100;0,2;21,2;22,6;19,0;65,2;70,8;60,0;3,3;933,4;
2023/07/05;0000;0,2;17,4;19,9;15,7;72,6;79,1;67,2;5,8;936,7;
2023/07/05;0300;0,2;19,0;19,8;16,7;78,7;82,2;73,3;2,1;925,0;
2023/07/05;0600;0,0;18,5;20,9;16,3;61,8;66,8;56,4;4,0;935,8;
2023/07/05;0900;0,1;22,4;23,8;20,1;62,0;66,6;58,6;0,1;944,0;
2023/07/05;1200;0,1;23,8;26,7;22,0;67,8;73,8;62,7;0,5;940,1;
2023/07/05;1500;0,5;23,7;25,2;21,0;72,6;78,8;67,8;0,1;944,2;
2023/07/05;1800;0,1;17,5;19,7;15,2;59,1;65,7;55,6;3,4;943,8;
2023/07/05;2100;0,1;21,3;23,1;19,7;72,0;76,5;66,6;0,8;940,4;
2023/07/06;0000;0,6;18,8;20,8;17,2;77,0;81,8;71,0;2,7;937,1;
2023/07/06;0300;0,5;23,8;25,9;21,1;81,0;85,8;76,6;0,1;940,5;
2023/07/06;0600;0,0;19,1;20,7;17,6;89,4;93,0;86,3;2,4;938,5;
2023/07/06;0900;0,1;15,9;18,1;13,8;81,6;87,2;76,9;0,1;931,9;
2023/07/06;1200;0,3;17,6;19,2;16,2;84,4;90,8;79,9;4,6;937,1;
2023/07/06;1500;0,5;20,3;21,3;19,1;77,4;83,3;71,5;0,1;934,7;
2023/07/06;1800;0,1;22,6;24,9;20,4;72,9;77,4;67,2;4,8;942,1;
2023/07/06;2100;0,3;21,4;23,3;19,7;74,6;80,5;70,5;1,1;945,8;
2023/07/07;0000;0,2;22,4;24,2;21,1;69,6;74,3;64,9;0,1;939,5;
2023/07/07;0300;0,0;17,6;20,1;15,0;74,1;80,0;68,5;2,2;937,0;
2023/07/07;0600;0,0;17,2;19,5;14,9;77,6;82,7;74,3;0,4;932,5;
2023/07/07;0900;0,3;21,1;23,5;19,5;87,6;92,0;81,4;0,3;931,7;
2023/07/07;1200;0,0;19,1;21,5;17,0;85,5;90,0;81,6;0,6;936,6;
2023/07/07;1500;0,1;17,4;18,7;14,8;62,1;67,0;57,0;1,3;941,8;
2023/07/07;1800;0,2;17,6;19,6;15,6;64,4;70,0;60,3;1,7;942,7;
2023/07/07;2100;0,1;20,4;22,3;18,1;68,2;72,9;64,3;0,5;946,7;
2023/07/08;0000;0,2;23,9;25,0;21,1;73,2;79,2;67,7;0,8;934,6;
2023/07/08;0300;0,2;19,3;22,1;17,6;83,0;87,0;76,5;6,7;939,4;
2023/07/08;0600;0,0;20,1;21,4;18,4;68,2;71,9;63,1;3,8;947,0;
2023/07/08;0900;0,9;17,3;20,1;15,4;70,4;75,1;63,2;3,0;941,9;
2023/07/08;1200;0,0;21,1;23,4;19,8;82,8;87,0;78,8;0,5;937,7;
2023/07/08;1500;0,5;19,3;21,3;17,5;69,6;73,9;64,6;1,4;931,2;
2023/07/08;1800;0,6;20,9;23,3;18,2;79,0;83,4;74,5;4,6;940,6;
2023/07/08;2100;0,2;16,3;19,6;14,3;86,0;90,8;80,9;1,5;939,8;
2023/07/09;0000;0,2;15,6;17,5;13,4;60,0;64,4;54,6;0,1;942,5;
2023/07/09;0300;0,6;18,4;19,9;16,9;56,1;61,6;51,3;0,0;946,1;
2023/07/09;0600;0,1;21,9;23,9;19,7;60,1;65,5;55,3;0,3;943,3;
2023/07/09;0900;0,1;18,3;20,2;16,0;72,0;77,2;67,1;1,5;945,5;
2023/07/09;1200;0,2;22,4;24,1;20,7;72,3;79,5;66,8;2,4;943,7;
2023/07/09;1500;0,0;25,4;27,8;23,2;63,0;67,0;57,7;0,4;945,1;
2023/07/09;1800;0,0;19,6;21,9;18,0;68,9;74,4;63,8;0,5;932,5;
2023/07/09;2100;0,0;19,9;21,2;18,1;72,7;79,1;68,8;1,6;942,4;
2023/07/10;0000;0,2;20,2;21,5;18,2;72,3;78,2;68,0;0,9;943,1;
2023/07/10;0300;0,4;20,4;22,1;17,8;71,8;77,6;66,8;2,0;943,4;
2023/07/10;0600;0,0;17,7;20,0;16,3;78,5;81,8;71,6;5,1;941,7;
2023/07/10;0900;0,0;20,7;21,9;18,2;84,0;88,8;79,4;0,2;938,1;
2023/07/10;1200;0,1;25,2;27,2;23,1;81,6;84,2;76,7;0,1;938,6;
2023/07/10;1500;0,9;20,5;22,9;18,0;72,1;77,0;67,1;0,3;943,8;
2023/07/10;1800;0,1;23,4;24,7;21,2;72,4;79,4;68,5;0,5;943,0;
2023/07/10;2100;0,2;21,8;23,5;19,3;70,5;76,4;66,9;0,1;935,2;
2023/07/11;0000;1,0;17,5;19,1;15,3;80,5;84,7;76,8;1,8;934,8;
2023/07/11;0300;0,2;25,0;26,6;23,1;72,0;76,2;65,2;2,6;935,3;
2023/07/11;0600;0,1;19,1;20,8;16,8;89,9;94,3;85,2;2,2;936,1;
2023/07/11;0900;0,3;24,1;26,3;22,5;79,0;82,5;72,9;0,3;930,2;
2023/07/11;1200;0,4;16,2;18,2;13,9;68,1;73,0;62,3;1,7;935,8;
2023/07/11;1500;0,4;17,0;19,7;14,8;72,0;76,4;66,2;2,1;938,1;
2023/07/11;1800;0,2;20,3;21,6;18,0;82,9;89,1;77,7;0,7;937,5;
2023/07/11;2100;0,8;22,6;24,8;20,2;68,6;73,8;65,9;0,0;938,0;
2023/07/12;0000;0,1;15,5;18,4;13,3;77,4;81,2;72,5;2,6;937,7;
2023/07/12;0300;0,5;23,3;24,8;21,5;67,5;72,8;61,7;1,8;948,0;
2023/07/12;0600;0,0;21,1;22,4;19,1;74,4;80,5;69,5;0,8;938,7;
2023/07/12;0900;0,8;19,7;22,0;18,1;92,7;96,8;89,0;0,3;942,5;
2023/07/12;1200;0,2;16,2;18,2;14,5;79,2;84,4;73,1;7,4;941,0;
2023/07/12;1500;0,2;17,1;18,8;15,0;78,8;83,5;74,0;8,1;938,0;
2023/07/12;1800;0,3;21,9;23,6;19,9;86,1;93,1;81,3;2,1;944,1;
2023/07/12;2100;0,2;14,7;16,0;13,0;70,0;74,1;64,4;2,4;943,1;
2023/07/13;0000;0,6;18,0;20,1;16,6;89,0;93,6;84,1;3,9;940,7;
2023/07/13;0300;0,0;19,6;21,5;16,4;74,7;80,2;70,2;0,5;943,1;
2023/07/13;0600;0,0;20,1;22,2;17,9;81,1;86,8;76,1;1,4;939,1;
2023/07/13;0900;0,0;20,3;22,8;19,5;76,5;80,7;70,7;0,0;946,6;
2023/07/13;1200;0,2;19,9;22,6;17,5;75,1;78,5;69,7;1,3;934,5;
2023/07/13;1500;0,0;24,0;26,1;21,4;86,6;91,9;82,2;1,3;934,7;
2023/07/13;1800;0,8;16,6;18,3;14,7;72,1;77,0;66,7;1,0;943,6;
2023/07/13;2100;0,4;23,0;24,9;21,6;72,1;76,1;66,3;4,9;932,6;
2023/07/14;0000;1,1;22,2;24,3;20,2;65,3;72,0;60,4;0,0;938,2;
2023/07/14;0300;0,5;20,3;22,9;18,4;83,2;88,4;77,5;2,6;941,3;
2023/07/14;0600;0,1;21,3;24,1;19,4;83,5;87,9;78,1;0,6;946,6;
2023/07/14;0900;0,2;26,3;28,2;24,8;73,9;78,1;67,6;6,0;943,0;
2023/07/14;1200;0,8;17,8;20,3;15,9;65,7;72,3;58,2;2,4;949,1;
2023/07/14;1500;0,5;19,1;21,7;17,4;77,8;81,8;73,1;3,8;931,7;
2023/07/14;1800;0,4;16,9;20,0;14,9;72,9;76,9;67,1;0,5;935,6;
2023/07/14;2100;0,2;21,3;23,2;18,9;63,6;69,1;59,6;6,3;936,8;
2023/07/15;0000;0,2;21,1;23,5;19,0;72,9;76,9;65,7;6,6;938,4;
2023/07/15;0300;0,7;20,6;22,6;18,3;69,4;76,1;63,7;2,0;931,0;
2023/07/15;0600;0,1;16,0;18,6;13,7;63,5;68,3;59,6;2,4;935,3;
2023/07/15;0900;0,9;20,2;23,2;17,6;66,1;69,9;61,7;4,5;933,0;
2023/07/15;1200;0,5;22,4;24,7;19,9;74,4;79,5;70,5;1,7;937,8;
2023/07/15;1500;0,8;21,2;23,2;19,5;78,1;84,9;71,7;1,7;935,8;
2023/07/15;1800;0,0;20,2;21,6;18,6;79,0;85,9;74,6;0,5;935,2;
2023/07/15;2100;0,2;23,4;25,5;21,6;72,5;77,4;66,7;0,5;941,1;
2023/07/16;0000;0,6;25,5;28,1;22,9;67,3;72,7;61,4;1,5;935,7;
2023/07/16;0300;0,2;20,6;22,3;17,9;73,6;78,4;69,7;7,4;944,1;
2023/07/16;0600;0,1;21,8;24,3;19,7;77,6;83,1;74,4;1,7;940,0;
2023/07/16;0900;0,2;21,7;22,8;19,7;71,2;76,0;65,4;5,5;949,5;
2023/07/16;1200;0,4;16,0;18,7;14,1;60,5;64,3;56,8;0,7;941,0;
2023/07/16;1500;0,5;21,6;22,2;19,2;79,0;82,2;75,2;0,8;945,7;
2023/07/16;1800;0,2;20,0;21,7;18,1;58,1;63,5;54,3;1,0;935,5;
2023/07/16;2100;0,1;21,8;23,4;19,4;81,1;87,1;74,3;3,0;942,4;
2023/07/17;0000;0,0;13,1;15,3;11,8;62,8;66,6;57,2;0,2;944,8;
2023/07/17;0300;0,2;20,5;21,9;18,6;85,3;90,0;80,8;2,0;946,8;
2023/07/17;0600;0,6;15,1;17,1;13,3;85,8;89,5;81,7;0,7;934,7;
2023/07/17;0900;0,6;23,2;25,0;22,0;67,2;70,8;63,5;1,6;949,6;
2023/07/17;1200;0,1;18,8;21,1;17,2;87,7;92,4;83,5;0,8;933,6;
2023/07/17;1500;0,1;25,2;27,1;23,3;100,0;100,0;96,3;0,1;946,7;
2023/07/17;1800;0,0;18,2;20,1;16,5;71,3;75,9;65,8;3,8;942,5;
2023/07/17;2100;0,1;20,4;23,1;17,9;84,5;88,8;80,7;2,1;941,4;
2023/07/18;0000;0,2;21,0;22,1;19,2;63,6;69,0;57,8;1,4;947,9;
2023/07/18;0300;0,6;16,5;18,2;15,0;83,3;89,2;78,6;3,5;943,4;
2023/07/18;0600;0,5;21,9;23,9;20,2;81,1;86,3;76,1;0,1;940,6;
2023/07/18;0900;0,2;18,1;19,4;16,4;75,8;80,7;71,9;0,4;932,9;
2023/07/18;1200;0,8;24,8;26,2;22,4;62,8;68,6;58,5;1,2;940,4;
2023/07/18;1500;0,1;20,7;22,7;17,8;63,8;68,7;58,8;3,9;935,6;
2023/07/18;1800;0,1;22,4;24,4;20,6;87,8;91,0;82,2;1,9;939,9;
2023/07/18;2100;0,1;21,4;23,0;19,1;85,4;91,1;78,5;1,2;934,7;
2023/07/19;0000;0,7;18,6;20,9;16,5;69,6;74,5;66,6;0,4;940,2;
2023/07/19;0300;0,2;24,7;25,9;22,7;84,9;88,9;80,1;1,8;945,8;
2023/07/19;0600;0,5;21,0;22,4;18,8;71,5;76,8;66,0;1,2;942,7;
2023/07/19;0900;0,0;17,8;19,2;15,1;82,9;88,2;79,2;12,9;938,5;
2023/07/19;1200;0,2;21,6;23,1;18,7;64,4;68,2;59,2;1,5;935,8;
2023/07/19;1500;0,1;11,8;14,5;10,2;87,3;90,6;83,4;5,6;938,2;
2023/07/19;1800;0,5;21,4;23,4;19,7;54,4;59,1;49,6;1,0;938,7;
2023/07/19;2100;0,4;24,3;26,6;22,0;80,8;86,2;76,2;3,6;942,4;
2023/07/20;0000;0,7;15,6;18,0;13,2;80,8;85,5;76,5;1,3;932,8;
2023/07/20;0300;0,4;20,1;21,1;18,8;82,7;88,0;78,8;0,3;943,2;
2023/07/20;0600;0,4;21,3;23,6;18,8;72,4;77,2;66,1;0,4;936,7;
2023/07/20;0900;0,0;20,2;23,1;18,8;62,5;68,9;57,3;0,5;936,5;
2023/07/20;1200;0,4;19,2;21,9;17,7;72,2;76,1;67,4;0,2;939,3;
2023/07/20;1500;0,6;21,8;24,5;20,4;75,2;78,6;70,1;0,4;942,8;
2023/07/20;1800;0,6;21,0;23,3;19,6;82,7;87,4;79,4;0,2;935,4;
2023/07/20;2100;0,0;16,2;17,9;14,6;61,8;65,1;56,8;1,8;947,1;
2023/07/21;0000;0,6;16,8;18,2;14,9;72,4;78,0;67,8;5,8;946,9;
2023/07/21;0300;0,2;16,1;17,5;13,9;70,1;74,5;65,9;0,9;933,1;
2023/07/21;0600;0,2;16,6;18,7;14,6;68,8;73,3;62,7;10,9;935,9;
2023/07/21;0900;0,2;22,8;25,5;20,7;70,9;75,7;65,1;1,8;938,3;
2023/07/21;1200;0,2;22,1;24,6;20,9;75,7;80,4;71,0;4,2;947,2;
2023/07/21;1500;0,1;16,2;17,6;14,4;69,0;73,2;66,3;0,0;945,2;
2023/07/21;1800;1,9;21,1;23,4;19,5;78,4;85,6;72,8;1,5;946,2;
2023/07/21;2100;0,2;16,6;18,5;14,6;77,0;81,3;74,0;1,9;940,3;
2023/07/22;0000;0,3;16,5;18,3;14,6;86,6;91,5;80,5;6,3;935,0;
2023/07/22;0300;0,2;22,4;24,1;19,8;74,2;79,1;69,9;0,1;937,7;
2023/07/22;0600;0,1;24,8;26,1;22,7;88,2;92,0;83,6;2,2;947,6;
2023/07/22;0900;0,8;23,8;25,9;23,3;70,1;76,1;65,5;0,3;940,0;
2023/07/22;1200;0,1;26,1;28,3;24,0;71,0;77,6;65,0;0,6;935,9;
2023/07/22;1500;0,0;18,6;20,2;16,5;80,8;85,0;76,5;1,9;937,0;
2023/07/22;1800;0,2;15,5;17,4;13,5;72,9;77,8;67,1;3,8;940,6;
2023/07/22;2100;0,1;25,5;27,4;23,7;63,2;68,9;59,6;0,8;936,8;
2023/07/23;0000;0,3;24,5;26,6;23,3;76,5;82,5;71,0;3,2;943,9;
2023/07/23;0300;0,2;19,7;22,5;17,3;76,2;80,4;70,1;2,1;946,0;
2023/07/23;0600;0,1;21,2;23,4;20,2;80,9;86,4;76,3;0,8;943,2;
2023/07/23;0900;0,7;18,0;20,3;16,0;76,3;82,6;70,8;0,2;942,2;
2023/07/23;1200;0,3;18,4;20,7;16,4;63,6;68,4;57,4;0,3;939,5;
2023/07/23;1500;0,6;20,1;22,0;18,0;65,9;71,5;61,3;3,5;940,9;
2023/07/23;1800;0,1;19,3;20,7;17,6;71,2;74,5;66,7;2,5;943,8;
2023/07/23;2100;1,6;18,4;20,1;16,5;76,5;81,1;72,0;0,5;946,9;
2023/07/24;0000;0,2;20,4;21,7;19,5;85,6;91,5;80,4;11,1;940,5;
2023/07/24;0300;0,2;20,6;23,1;18,1;75,6;80,8;69,8;1,4;942,9;
2023/07/24;0600;0,4;22,1;24,7;20,2;65,1;71,0;59,1;0,3;937,7;
2023/07/24;0900;0,1;21,0;23,7;18,8;69,0;73,5;62,0;0,1;946,4;
2023/07/24;1200;0,7;19,0;21,1;16,6;78,1;83,8;73,8;1,6;947,6;
2023/07/24;1500;0,1;13,6;15,8;11,0;57,9;64,3;50,7;2,3;940,9;
2023/07/24;1800;0,0;26,1;28,2;25,4;81,7;85,8;77,2;3,9;941,4;
2023/07/24;2100;0,1;20,1;22,3;17,9;84,8;88,4;79,3;1,2;940,8;
2023/07/25;0000;0,2;21,2;22,7;20,0;72,5;78,1;68,2;0,7;946,0;
2023/07/25;0300;0,7;17,8;19,1;16,6;68,3;73,3;63,8;1,6;941,3;
2023/07/25;0600;0,0;19,6;21,9;17,6;75,4;80,6;71,4;1,2;935,8;
2023/07/25;0900;0,2;21,2;23,4;19,5;79,6;84,2;73,7;6,4;950,9;
2023/07/25;1200;0,0;17,9;20,0;16,4;72,1;76,2;66,3;10,3;937,3;
2023/07/25;1500;0,1;19,9;21,0;18,1;71,0;75,1;66,3;1,0;927,6;
2023/07/25;1800;0,1;22,3;24,3;21,6;81,9;87,3;77,0;6,1;938,2;
2023/07/25;2100;0,4;20,2;22,2;18,6;80,0;84,2;75,3;2,6;944,2;
2023/07/26;0000;0,2;14,9;16,8;13,5;65,6;70,0;60,9;1,3;941,3;
2023/07/26;0300;0,3;19,7;22,3;17,7;58,9;62,5;55,6;2,7;938,7;
2023/07/26;0600;0,1;20,4;21,9;18,2;71,7;77,0;66,2;6,1;937,7;
2023/07/26;0900;0,1;20,8;23,7;18,2;81,3;88,7;74,3;0,8;947,6;
2023/07/26;1200;0,1;16,2;18,6;13,8;77,6;81,5;71,6;0,2;943,6;
2023/07/26;1500;0,2;19,5;21,5;18,2;61,9;67,9;56,6;8,2;935,4;
2023/07/26;1800;0,1;16,3;18,2;14,2;60,5;66,4;55,3;0,0;948,5;
2023/07/26;2100;0,2;23,8;26,6;22,2;78,7;83,8;72,2;2,7;946,8;
2023/07/27;0000;0,0;16,3;17,9;14,1;64,2;69,4;59,4;0,1;928,6;
2023/07/27;0300;0,3;20,8;23,1;18,2;69,6;73,5;65,0;6,1;934,0;
2023/07/27;0600;0,4;16,4;18,2;13,6;73,5;77,8;69,0;1,5;934,7;
2023/07/27;0900;0,5;24,3;26,1;21,7;64,8;71,4;58,0;0,2;949,3;
2023/07/27;1200;0,1;17,8;19,3;15,4;74,1;79,6;68,7;0,8;943,9;
2023/07/27;1500;0,2;21,3;23,2;19,1;85,6;91,5;80,3;2,9;942,2;
2023/07/27;1800;0,4;20,7;22,7;19,0;72,4;76,4;66,3;0,2;945,2;
2023/07/27;2100;0,7;24,1;26,1;22,1;79,6;85,0;75,7;1,9;948,2;
2023/07/28;0000;0,1;21,1;23,4;19,2;79,6;85,3;73,7;0,8;940,6;
2023/07/28;0300;0,6;18,8;21,4;17,2;81,1;84,4;77,6;2,5;939,9;
2023/07/28;0600;0,3;22,9;25,1;20,9;67,6;70,8;61,9;0,2;944,3;
2023/07/28;0900;0,6;29,0;31,0;27,6;75,2;78,4;70,4;0,3;940,1;
2023/07/28;1200;0,1;20,5;23,1;18,1;68,5;74,8;62,2;1,0;929,0;
2023/07/28;1500;0,2;21,8;24,3;20,0;73,8;79,3;68,5;2,2;941,9;
2023/07/28;1800;0,2;20,6;22,3;18,1;86,2;91,4;80,8;3,1;941,6;
2023/07/28;2100;0,8;15,2;17,3;13,3;83,6;88,4;78,9;0,9;948,0;
2023/07/29;0000;0,1;24,3;26,0;21,9;68,1;73,8;62,2;1,3;934,7;
2023/07/29;0300;0,2;20,5;22,0;18,7;78,1;82,8;73,0;2,2;936,7;
2023/07/29;0600;0,0;19,9;22,2;18,4;74,1;78,9;68,3;1,5;941,5;
2023/07/29;0900;0,0;23,4;25,3;21,4;73,4;78,8;69,2;0,2;949,3;
2023/07/29;1200;0,7;24,1;25,9;21,0;54,6;60,5;45,9;1,0;944,5;
2023/07/29;1500;0,0;19,3;21,6;16,4;67,1;72,6;61,1;0,7;936,7;
2023/07/29;1800;0,2;20,4;22,7;18,7;86,0;91,3;81,7;0,3;938,6;
2023/07/29;2100;0,0;21,3;22,7;19,6;86,4;89,9;82,0;0,3;934,1;
2023/07/30;0000;0,0;20,7;23,1;16,9;82,0;85,8;76,4;1,1;940,1;
2023/07/30;0300;0,1;22,7;25,1;21,4;74,4;78,4;69,2;4,5;937,8;
2023/07/30;0600;0,2;17,9;19,9;15,9;72,7;77,3;70,2;1,8;941,2;
2023/07/30;0900;0,9;21,1;24,2;17,9;77,3;81,3;73,3;0,2;936,9;
2023/07/30;1200;0,1;19,9;21,7;18,4;74,7;78,9;68,3;0,5;940,6;
2023/07/30;1500;0,6;16,1;17,9;14,9;73,5;77,7;69,0;0,7;940,7;
2023/07/30;1800;0,1;17,0;18,8;15,2;80,5;86,6;76,5;1,2;940,0;
2023/07/30;2100;0,3;20,1;22,8;18,2;73,0;77,6;67,5;1,5;941,3;
2023/07/31;0000;0,0;15,5;16,1;13,1;73,6;78,0;67,6;2,3;944,5;
2023/07/31;0300;0,2;22,3;24,6;20,9;67,4;72,7;61,9;0,1;947,0;
2023/07/31;0600;0,3;23,5;25,4;21,4;73,6;79,2;68,1;0,7;948,4;
2023/07/31;0900;0,1;15,8;18,0;13,5;63,4;67,6;59,1;0,6;941,1;
2023/07/31;1200;0,3;21,1;23,5;19,1;65,6;70,3;60,4;2,8;950,4;
2023/07/31;1500;0,3;22,5;25,1;20,8;80,1;85,3;72,7;1,7;938,3;
2023/07/31;1800;0,0;18,3;20,5;17,0;88,5;91,4;85,1;0,0;939,2;
2023/07/31;2100;0,6;17,2;18,7;15,4;81,7;87,7;76,2;1,4;942,5;
2023/08/01;0000;0,3;20,4;22,0;18,5;75,9;81,8;70,6;0,6;938,2;
2023/08/01;0300;0,5;21,6;22,8;19,3;81,8;86,3;76,4;0,7;941,0;
2023/08/01;0600;0,2;19,4;21,2;17,1;75,6;81,3;70,4;7,2;936,7;
2023/08/01;0900;0,7;17,9;19,6;16,2;98,6;100,0;94,3;3,6;945,1;
2023/08/01;1200;0,0;25,6;27,3;23,8;59,6;64,3;53,8;1,0;932,6;
2023/08/01;1500;0,1;20,9;22,6;17,9;74,4;78,6;68,5;0,1;950,2;
2023/08/01;1800;0,9;25,4;26,9;24,0;63,6;69,3;58,9;4,4;936,6;
2023/08/01;2100;0,3;22,5;24,1;20,0;66,0;70,7;59,6;1,0;940,6;
2023/08/02;0000;0,1;23,4;26,1;22,3;76,4;80,7;72,0;1,7;940,8;
2023/08/02;0300;0,1;24,6;26,7;22,1;75,0;79,1;68,1;0,9;939,0;
2023/08/02;0600;0,5;19,4;21,8;17,4;62,0;67,1;55,9;1,3;935,8;
2023/08/02;0900;0,6;22,7;24,9;20,4;77,6;82,3;72,3;3,5;937,9;
2023/08/02;1200;1,0;19,3;21,2;18,0;74,4;80,0;69,2;3,9;940,7;
2023/08/02;1500;0,1;15,7;17,9;14,3;68,0;71,8;64,0;0,8;940,7;
2023/08/02;1800;0,3;24,7;27,6;22,2;71,6;77,7;66,1;1,0;933,7;
2023/08/02;2100;0,2;18,5;20,7;16,4;77,1;83,3;71,8;3,0;940,8;
2023/08/03;0000;0,3;19,7;21,9;16,7;68,5;71,8;63,5;2,9;937,4;
2023/08/03;0300;0,3;20,0;21,5;18,9;71,7;75,7;67,0;2,2;932,6;
2023/08/03;0600;0,1;18,4;20,4;15,9;76,5;81,2;71,0;0,1;948,7;
2023/08/03;0900;0,1;21,3;23,3;19,8;78,3;84,3;72,1;1,1;952,8;
2023/08/03;1200;0,2;23,0;24,4;21,6;78,5;83,8;74,1;0,2;937,6;
2023/08/03;1500;0,2;20,4;21,9;18,8;61,6;67,0;57,2;1,1;943,6;
2023/08/03;1800;0,6;19,5;21,2;18,0;71,8;76,5;65,9;1,7;947,7;
2023/08/03;2100;0,6;18,1;20,7;15,7;73,7;79,2;68,5;3,2;939,7;
2023/08/04;0000;0,2;23,1;24,6;20,7;64,8;69,7;59,5;1,0;942,2;
2023/08/04;0300;0,0;19,7;21,2;17,3;67,7;72,9;62,8;1,9;939,6;
2023/08/04;0600;0,0;22,7;24,3;20,3;71,0;74,0;66,8;2,6;946,5;
2023/08/04;0900;0,4;23,5;24,5;21,9;58,5;63,6;54,2;1,8;941,8;
2023/08/04;1200;0,3;25,2;28,2;22,7;72,8;76,0;68,6;0,5;950,4;
2023/08/04;1500;0,6;17,3;18,6;15,8;88,1;94,4;82,0;0,2;933,3;
